uid,iid
74,1927
74,1164
74,2606
74,2628
74,341
74,2648
74,2675
74,2624
74,652
74,2653
75,581
75,2682
75,61
76,2690
76,965
77,253
78,458
79,827
79,2701
79,2703
79,2699
79,182
79,932
79,27
80,2712
80,810
81,680
81,773
81,2714
81,2737
81,2719
81,494
81,2734
81,2717
81,2735
81,216
81,610
81,2722
82,1369
82,2741
82,566
82,1058
82,266
83,802
84,2108
84,1258
84,2160
84,62
85,2754
85,257
86,2756
86,34
88,2191
88,2800
88,1270
88,1500
88,2792
88,2775
88,2798
88,2767
88,2760
88,317
88,2546
88,156
88,2780
88,1449
88,1779
88,2456
88,1510
88,2761
88,2777
88,42
88,2797
88,2799
88,2772
88,154
89,609
89,644
89,2676
89,2823
89,2804
89,530
89,2820
89,2802
89,2821
89,300
89,579
89,2807
90,2832
90,1958
90,746
90,2824
90,458
91,2836
91,316
92,1241
92,2838
92,58
93,1253
93,836
93,1666
93,71
94,2847
94,2889
94,2204
94,2322
94,2882
94,2871
94,2864
94,1265
94,2860
94,915
94,2222
94,2538
94,2857
94,2346
94,2865
94,2880
94,380
94,2888
94,2876
94,904
95,2896
95,464
96,944
96,946
96,2903
96,2924
96,2908
96,940
96,2921
96,2906
96,2922
96,900
96,941
96,2911
97,2749
97,2213
97,2930
97,2932
97,2927
97,1958
97,2262
97,389
98,997
98,801
98,1414
98,410
99,928
99,2947
99,2946
99,2949
99,2941
99,415
99,941
99,2951
100,928
100,900
100,913
100,1456
100,2968
100,2308
100,886
100,2965
100,2289
100,2966
100,131
100,888
100,2383
101,345
102,2975
102,2976
102,463
102,2434
102,156
103,1157
103,2988
103,2990
103,2987
103,711
103,1232
103,157
104,1026
104,957
104,958
104,2072
104,3013
104,2957
104,877
104,3010
104,2908
104,3011
104,415
104,946
104,2994
106,3016
106,828
107,3025
107,3027
107,3026
107,1116
107,1867
107,344
108,2756
108,2124
108,2847
108,156
109,3036
109,3042
109,1200
109,2201
109,482
110,3046
110,624
110,3056
110,3059
110,3052
110,298
110,727
110,109
112,3063
112,215
113,1040
113,882
113,1025
113,1764
113,3085
113,3077
113,1976
113,652
113,3082
113,1901
113,3083
113,423
113,732
113,2633
114,3093
114,3106
114,3101
114,2463
114,3112
114,3104
114,3113
114,1602
114,3056
114,3109
115,3121
115,3122
115,801
115,1817
115,119
116,2089
116,1640
116,3126
116,309
117,3138
117,559
118,158
119,3152
119,3154
119,3153
119,1245
119,2739
119,359
120,2538
120,3200
120,1595
120,2278
120,3193
120,3178
120,3198
120,3171
120,3164
120,1196
120,3160
120,755
120,3183
120,2055
120,2383
120,3157
120,2305
120,3165
120,3180
120,458
120,3199
120,3176
120,754
121,1863
122,3204
122,651
123,169
124,3207
124,1276
124,3209
124,546
125,1196
125,3221
125,3222
125,746
125,1276
125,253
126,157
126,3231
126,2286
126,3272
126,1361
126,1794
126,3264
126,3235
126,3270
126,3228
126,3012
126,929
126,2957
126,900
126,3240
126,1509
126,2025
126,2847
126,1978
126,3107
126,3237
126,279
126,3257
126,3271
126,3233
126,541
126,3262
127,3291
127,824
127,707
127,765
127,1594
127,3297
127,3283
127,1821
127,665
127,3293
127,1708
127,3295
127,3289
127,405
127,688
127,2035
128,3302
128,3299
128,3304
128,809
129,2101
129,3314
129,844
130,1639
131,2344
131,3321
131,1096
132,3327
132,508
133,3345
133,146
133,2426
133,3348
133,3332
133,3337
133,458
133,3333
133,296
133,425
133,1402
133,2206
133,3330
133,2013
133,3338
133,123
133,238
134,1664
134,2908
134,2797
134,2187
134,2208
134,3417
134,1479
134,3403
134,3414
134,415
134,3425
134,2431
134,3262
134,3365
134,3366
134,3382
134,129
134,2326
134,904
134,489
134,1592
134,1865
134,3409
134,2008
134,3159
134,955
134,3431
134,3364
134,3372
134,3421
134,1776
134,2479
134,3428
134,3406
134,2834
134,1501
134,3354
134,3395
134,157
134,3418
134,3368
134,3376
134,1441
134,3373
134,3400
134,1861
134,3170
134,2980
134,2343
134,3411
134,2874
134,1687
134,3351
134,2386
135,422
136,3437
136,1470
137,443
138,3439
138,195
139,1647
139,3443
139,3071
139,588
139,3448
139,3441
139,3449
139,475
139,958
139,3446
140,1332
140,1369
140,3454
140,3475
140,3459
140,1276
140,3472
140,3457
140,3473
140,868
140,1286
140,3462
141,2361
141,322
141,2769
141,83
142,145
142,1717
142,3488
142,755
142,3495
142,3486
142,3496
142,312
142,888
142,3491
143,3502
143,3499
143,3504
143,856
145,371
146,3515
147,3438
148,3524
148,954
149,1954
149,3553
149,992
149,1331
149,3546
149,3535
149,3528
149,474
149,3449
149,453
149,1095
149,1594
149,3078
149,1378
149,3529
149,3544
149,192
149,3552
149,3540
149,344
150,644
150,3556
150,3557
150,468
150,652
150,157
151,2392
151,941
151,2696
151,119
152,3569
152,3566
152,3571
152,1640
153,119
154,1511
155,3588
155,562
156,3595
156,933
157,1381
157,3601
157,3602
157,458
157,1401
157,198
158,2539
158,2205
158,2885
158,944
159,3615
159,1145
160,2052
161,2260
161,1199
161,2794
161,16
162,2957
162,3627
162,1579
163,923
164,1454
164,3640
164,3641
164,848
164,1858
164,109
165,3671
165,458
165,3136
165,3675
165,3652
165,3657
165,769
165,3653
165,676
165,1393
165,2961
165,3650
165,1828
165,3658
165,3673
165,361
165,3677
165,3669
165,660
166,3697
166,3688
166,2725
166,2736
166,3740
166,1215
166,3729
166,3738
166,375
166,3746
166,3472
166,3710
166,145
166,2957
166,844
166,406
166,1731
166,2097
166,3735
166,2633
166,3705
166,943
166,3751
166,3724
166,3732
166,3743
166,1843
166,3554
166,3690
166,1376
166,3715
166,193
166,3728
166,3736
166,1147
166,3733
166,2067
166,3707
166,3701
166,2961
166,3694
166,1828
166,3712
166,3262
168,3753
168,228
169,1012
169,3755
169,118
171,3486
171,3770
171,3771
171,2039
171,3760
171,215
172,900
172,662
172,717
172,2052
172,3801
172,3791
172,3078
172,586
172,3798
172,2421
172,3799
172,3797
172,356
172,654
172,3775
173,3803
173,2813
173,3805
173,720
174,1436
174,303
174,3672
174,186
175,2076
175,3827
175,3828
175,1141
175,2769
175,201
176,3392
176,1153
176,3832
176,486
177,66
178,1704
178,785
178,2418
178,312
179,2566
179,1649
179,2818
179,194
180,3852
180,1523
181,3860
181,3862
181,3861
181,371
181,940
181,202
182,3055
182,974
182,3873
182,3875
182,3869
182,419
182,1002
182,326
183,3217
183,2423
183,3389
183,3
184,1428
184,728
184,2592
184,254
185,1309
185,1331
185,3681
185,3910
185,3890
185,724
185,3907
185,3817
185,3908
185,433
185,1173
185,3893
186,1239
186,3917
186,3919
186,3916
186,869
186,1294
186,211
187,3930
187,652
187,520
187,554
187,1351
187,3936
187,3922
187,1546
187,514
187,3932
187,1537
187,3934
187,3928
187,323
187,519
187,1792
188,851
188,2721
188,321
189,3941
189,2117
189,3943
189,103
190,505
190,2834
190,250
191,687
191,3646
191,258
192,967
192,1598
192,2421
192,4043
192,4071
192,312
192,61
192,941
192,669
192,3262
192,1740
192,3012
192,2696
192,2923
192,3391
192,4015
192,4044
192,3998
192,986
192,2043
192,3974
192,2826
192,950
192,489
192,343
192,4003
192,880
192,3969
192,541
192,4037
192,299
192,3968
192,3960
192,2409
192,3989
192,4027
192,3979
192,3934
192,1131
192,618
192,958
192,1798
192,1605
192,1139
192,4070
192,4067
192,416
192,4075
192,3995
192,2029
192,3779
192,2743
192,2755
192,3004
192,4019
192,1258
192,534
192,442
192,946
192,1109
192,3635
192,4051
192,2036
192,2720
192,2904
192,4072
192,4078
192,1649
192,927
192,2101
192,3295
192,4022
192,2918
192,898
192,2908
192,990
192,1975
192,1855
192,1260
192,3776
192,1693
193,4099
193,4142
193,4081
193,4089
193,4135
193,4123
193,4116
193,3129
193,4112
193,2072
193,4085
193,4093
193,4109
193,4090
193,4117
193,4132
193,958
193,4141
193,4128
193,1974
194,1074
194,978
194,1059
194,2370
194,4160
194,4152
194,3103
194,917
194,4157
194,2606
194,4158
194,501
194,957
194,3220
195,1259
195,910
195,2046
195,332
196,833
196,721
196,824
196,2613
196,4187
196,4176
196,3285
196,376
196,4183
196,3213
196,4185
196,4182
196,193
196,544
196,3704
198,1256
198,958
198,1109
198,2700
198,4207
198,3259
198,858
198,4204
198,3195
198,4205
198,415
198,941
198,3908
199,2129
199,1908
199,2109
199,2557
199,4232
199,4224
199,2847
199,1767
199,4229
199,2752
199,4230
199,787
199,1774
199,3403
201,965
201,995
201,3786
201,4256
201,4239
201,919
201,4253
201,4237
201,4254
201,440
201,948
201,4242
202,4282
202,1073
202,755
202,910
202,2800
202,4057
202,4271
202,3543
202,4279
202,610
202,4284
202,3257
202,4286
202,4277
202,346
202,754
203,2834
203,4233
203,179
204,2500
204,1272
204,3672
204,473
205,1845
205,4298
205,816
206,854
206,445
206,2826
206,0
208,3390
208,2113
208,4306
208,408
209,1163
209,3168
209,2474
209,172
209,4317
209,2620
209,4318
209,88
209,195
209,4250
210,1137
210,4325
210,4326
210,4324
210,512
210,1324
210,156
214,1519
214,4332
214,744
215,4338
215,249
216,1068
216,3937
216,477
217,1411
217,4343
217,257
217,976
217,193
218,886
218,4350
218,4352
218,4348
218,451
218,887
218,21
219,4357
219,1115
219,788
219,1966
219,416
220,4364
220,1019
221,606
221,4366
221,4368
221,4365
221,390
221,833
221,183
222,2633
222,4373
222,1192
222,1848
222,133
223,519
224,4379
224,248
225,4384
225,970
225,817
225,944
225,1342
225,1824
225,3145
225,1706
225,4381
225,705
225,4386
225,1563
225,4388
225,4325
225,569
225,814
226,4391
226,366
228,2210
228,1957
228,2323
228,1501
229,4416
229,1002
229,982
229,988
229,3546
229,4421
229,4151
229,822
229,4418
229,3877
229,4419
229,481
229,971
229,4399
230,3752
230,2325
230,4457
230,1089
230,1610
230,4458
230,4422
230,4455
230,3674
230,3190
230,604
230,3027
230,513
230,4427
230,1302
230,1821
230,2815
230,1615
230,3284
230,4424
230,338
230,4444
230,4456
230,4052
230,504
230,4449
231,4469
231,1485
231,1205
231,1473
231,2200
231,4475
231,4460
231,2338
231,941
231,4471
231,2297
231,4473
231,4466
231,778
231,957
231,2368
232,1365
232,1210
232,1287
232,2813
232,4498
232,4488
232,3418
232,879
232,4495
232,3365
232,4496
232,4494
232,181
232,916
232,3879
233,2049
233,1002
233,2012
233,4505
233,4537
233,4529
233,4510
233,918
233,4534
233,4508
233,4535
233,416
233,940
233,4513
234,958
234,950
234,957
234,2822
234,4552
234,3719
234,940
234,4549
234,3649
234,4550
234,195
234,941
234,3854
235,2422
235,4392
235,3948
235,568
235,4556
235,4165
235,4557
235,326
235,829
235,4554
236,1455
236,3016
236,4570
236,3760
236,1161
236,4567
236,3189
236,4568
236,829
236,1297
236,3971
237,2259
237,4587
237,1002
237,1427
237,4580
237,4585
237,3990
237,3505
237,705
237,3262
237,415
237,4576
237,1260
237,1663
237,3103
237,1474
237,3519
237,4573
237,119
237,4586
237,4502
237,405
238,4588
238,61
239,2792
239,4597
239,4207
239,978
239,4594
239,3357
239,4595
239,777
239,1002
239,4337
240,4607
240,2812
240,12
240,2279
240,3181
240,774
240,4627
240,260
240,488
240,4618
240,2368
240,4603
240,4624
240,1996
240,1450
240,94
240,1376
240,67
240,2552
240,424
240,534
240,1091
240,501
240,1489
240,2371
240,27
240,3934
240,4626
240,4619
240,2344
240,65
240,4250
241,568
241,805
241,2412
241,4639
241,3512
241,514
241,4636
241,3191
241,4637
241,336
241,521
241,3962
242,2406
243,4641
243,4688
243,1583
243,3219
243,4681
243,4686
243,4665
243,4658
243,919
243,4654
243,612
243,4677
243,1891
243,4040
243,4651
243,3584
243,4659
243,4674
243,254
243,4687
243,4670
243,596
244,4690
244,3247
244,1684
244,3469
244,403
245,35
245,2248
245,4696
245,453
245,4703
245,4694
245,4704
245,359
245,464
245,4699
246,4722
246,415
246,3012
246,4725
246,4708
246,4714
246,800
246,4709
246,583
246,624
246,1260
246,1828
246,4638
246,1560
246,4715
246,361
246,582
247,1799
247,4728
247,4729
247,823
247,1957
247,311
248,4733
248,1284
250,4736
250,1173
250,4745
250,4741
250,4739
250,4746
250,795
250,1220
250,4744
251,3455
251,1160
251,4755
251,4757
251,4752
251,814
251,1350
251,302
252,3887
252,4769
252,4355
252,827
252,4766
252,4291
252,4767
252,337
252,970
252,4761
253,84
253,2787
253,4781
253,4305
253,4770
253,807
253,4385
253,545
253,550
253,1849
253,2651
253,4149
253,2353
253,4771
253,80
253,4782
253,544
254,4892
254,3431
254,4818
254,4910
254,696
254,52
254,2711
254,1315
254,2375
254,4821
254,4809
254,4797
254,4856
254,502
254,2957
254,2226
254,2750
254,2573
254,3046
254,4871
254,4813
254,4834
254,4907
254,4695
254,1374
254,2349
254,3952
254,2551
254,1204
254,277
254,111
254,4787
254,740
254,4819
254,3697
254,366
254,4876
254,4861
254,4897
254,86
254,3614
254,4926
254,3380
254,2373
254,4492
254,4811
254,4027
254,3336
254,1505
254,442
254,4863
254,1216
254,2231
254,2168
254,1515
254,4880
254,4938
254,4849
254,4935
254,185
254,4943
254,4895
254,4621
254,2340
254,3232
254,2439
254,2447
254,2737
254,4803
254,1840
254,359
254,192
254,1199
254,4870
254,4931
254,1494
254,3213
254,4835
254,2345
254,2437
254,2560
254,4940
254,4866
254,4899
254,4946
254,2190
254,902
254,2367
254,2958
254,4806
254,2570
254,782
254,2565
254,1393
254,2304
254,2270
254,1843
254,3231
254,2217
254,4864
254,4933
254,4893
255,2112
255,4701
255,4951
255,109
255,2226
255,88
256,4959
256,5002
256,2440
256,4235
256,4995
256,4983
256,4976
256,741
256,4972
256,377
256,3330
256,4853
256,4969
256,4820
256,4977
256,4992
256,119
256,5001
256,4988
256,376
257,1146
257,5022
257,1109
257,3439
257,3067
257,1792
257,1831
257,5081
257,926
257,5065
257,5078
257,536
257,5089
257,2755
257,3936
257,5048
257,4696
257,5043
257,4697
257,5018
257,202
257,2161
257,624
257,539
257,958
257,1376
257,5082
257,5073
257,1600
257,3786
257,5045
257,5064
257,813
257,5095
257,4694
257,5008
257,5085
257,1233
257,2917
257,5092
257,5042
257,3162
257,934
257,4185
257,5031
257,343
257,5054
257,5004
257,5012
257,913
257,5009
257,5036
257,1336
257,3857
257,3743
257,2417
257,5047
257,3262
257,1147
257,4065
257,2633
258,2072
258,1642
258,1998
258,4315
258,5124
258,5113
258,4498
258,1634
258,5120
258,4396
258,5122
258,5119
258,1115
258,1637
258,5097
260,3005
260,1393
260,4349
260,1099
261,91
261,2341
261,5141
261,4199
261,4817
261,171
261,4329
261,139
261,146
261,1473
261,2199
261,3889
261,2112
261,5129
261,65
261,5142
261,5140
261,107
262,4457
262,881
262,4861
262,352
263,535
263,3403
263,5168
263,5015
263,5154
263,1020
263,5150
263,721
263,838
263,2091
263,2486
263,4548
263,2364
263,5155
263,458
263,5170
263,5166
263,703
264,513
264,2728
264,92
265,640
265,4381
265,4622
265,344
265,678
265,92
266,774
266,5177
266,5178
266,348
266,852
266,42
267,2722
267,700
267,4775
267,3217
267,5184
267,2596
267,314
267,836
267,5182
268,707
269,5205
269,1101
269,1536
269,5198
269,4763
269,5203
269,4340
269,3633
269,821
269,3454
269,521
269,5191
269,1187
269,1752
269,3036
269,1700
269,3719
269,5188
269,256
269,5204
269,4698
269,486
270,4063
270,5029
270,5272
270,711
270,3262
270,5262
270,5267
270,5227
270,5402
270,2447
270,5224
270,4718
270,4068
270,4780
270,5322
270,1321
270,4155
270,4211
270,2188
270,5331
270,2312
270,5462
270,1793
270,614
270,4656
270,5296
270,5225
270,5350
270,5298
270,5358
270,5440
270,4534
270,5313
270,5207
270,1997
270,5361
270,4482
270,5458
270,958
270,807
270,114
270,5323
270,5388
270,5447
270,5223
270,5232
270,3119
270,5368
270,5234
270,5315
270,5479
270,5451
270,5391
270,5481
270,5252
270,2429
270,5241
270,5260
270,3686
270,5056
270,5411
270,5300
270,5251
270,5461
270,5439
270,602
270,110
270,5384
270,2957
270,5309
270,5409
270,902
270,5289
270,2431
270,5108
270,5338
270,4900
270,4660
270,5237
270,443
270,3169
270,1829
270,2964
270,5325
270,2908
270,3261
270,5435
270,5027
270,5215
270,5382
270,5429
270,5477
270,5420
270,5419
270,5396
270,5354
270,5305
270,3869
270,878
270,297
270,4498
270,5304
270,5367
270,5257
270,5242
270,1002
270,5445
270,5277
270,5216
270,3678
270,5398
270,4014
270,415
270,900
270,1080
270,5261
270,5230
270,5455
270,5276
270,5407
270,3530
270,5370
270,2736
270,371
270,223
270,5381
270,5475
270,965
270,2255
270,2628
270,2832
270,5247
270,3492
270,731
270,2379
270,2899
270,2857
270,1348
270,5245
270,5314
271,4170
271,5488
271,1896
271,3632
271,359
272,5507
272,366
272,3044
272,5511
272,4548
272,5493
272,490
272,5003
272,425
272,1376
272,1663
272,4247
272,1560
272,5494
272,5509
272,212
272,5513
272,5505
272,415
273,1824
273,1018
273,5516
273,5518
273,4150
273,495
273,1023
273,79
274,1392
274,5526
274,5527
274,178
274,1779
274,30
275,1584
276,5534
276,697
276,629
276,651
276,1226
276,5540
276,3967
276,1583
276,539
276,5536
276,1392
276,5538
276,5532
276,201
276,604
276,1647
277,2586
277,2206
277,2713
277,1361
278,2318
278,5353
278,5041
278,3206
278,3249
278,5588
278,1531
278,5592
278,5586
278,597
278,5594
278,4110
278,5554
278,176
278,3746
278,941
278,618
278,2174
278,2579
278,5583
278,2869
278,5549
278,1116
278,5599
278,5568
278,5576
278,5591
278,2488
278,4256
278,5068
278,1724
278,5559
278,201
278,5572
278,5580
278,1425
278,5577
278,2571
278,5551
278,5545
278,3786
278,5265
278,2407
278,5556
278,3952
279,751
279,5605
279,5603
279,5607
279,3976
279,451
279,876
279,5608
280,883
280,837
280,877
280,1656
280,5614
280,2141
280,702
280,5611
280,1919
280,5612
280,416
280,807
280,2943
281,537
281,2708
281,1812
281,443
281,5615
281,2601
281,5616
281,359
281,449
281,4776
282,1571
282,5619
282,5620
282,354
282,1694
282,79
283,1456
284,1660
284,975
284,2424
284,46
285,167
286,5632
286,5633
286,1404
286,3932
286,394
287,3936
287,1568
287,1017
287,5648
287,2933
287,2945
287,5645
287,3179
287,95
287,2798
287,3354
287,2116
287,390
287,969
287,1490
287,5654
287,2877
287,5138
287,5660
287,2768
287,5639
287,2313
287,521
287,2275
287,458
287,2246
287,2888
287,5656
287,5650
287,3950
287,5643
287,2852
287,5661
287,4817
288,5680
288,437
288,3065
288,5679
288,5187
288,5664
288,839
288,5273
288,642
288,1393
288,2114
288,5070
288,1839
288,5665
288,359
288,5681
288,5676
288,451
289,1285
289,780
289,1587
289,570
290,4704
290,5689
290,695
290,1557
290,163
291,562
291,537
291,539
291,1562
291,5701
291,5075
291,1966
291,463
291,5697
291,1790
291,5699
291,5695
291,292
291,464
291,2439
292,995
292,489
292,1342
292,119
293,5706
293,119
294,1682
294,5713
294,5712
294,5715
294,5707
294,767
294,1793
294,5717
295,3398
295,5718
295,1002
295,2202
295,423
296,2108
296,1284
296,2690
296,257
297,5723
297,5724
297,317
297,2212
297,7
298,5728
298,5729
298,982
298,1515
298,721
299,573
299,5733
299,5146
299,5735
299,3027
299,425
299,648
299,5736
300,5743
300,847
300,795
300,807
300,2137
300,5749
300,5485
300,2233
300,724
300,5745
300,2156
300,5747
