uid,iid
108,6852
108,12162
108,8302
108,2282
108,13381
108,11960
108,14311
108,1176
108,4167
108,13121
109,10867
109,13584
109,3162
109,4157
109,6
110,14354
110,14543
110,14559
110,6613
110,14355
110,14
113,14398
113,33
114,2267
115,6303
115,14521
115,4174
115,6219
115,14479
115,12263
115,14507
115,12088
115,7776
115,2303
115,7701
115,2289
115,13164
115,6090
115,6241
115,7660
115,6220
115,8102
115,12292
115,85
115,14503
115,14514
115,12239
115,2256
116,5019
116,12105
116,10
117,14428
117,10
118,10
119,5498
119,15088
119,14766
119,15519
119,12040
119,2430
119,5795
119,15682
120,10746
120,11
121,12076
121,13199
121,1177
121,6103
121,11
122,11
123,11999
123,11
124,11
125,11
126,12237
126,12516
126,12238
126,2237
126,6120
126,11
127,44
127,42
127,43
127,5036
127,14416
127,11926
127,6040
127,41
127,12682
127,6038
127,13266
127,12516
127,28
127,41
127,6081
128,11
129,1176
129,1181
129,6179
129,14541
129,7512
129,846
129,14416
129,6728
129,14444
129,41
129,1174
129,7572
130,14429
130,11
131,11927
131,11
132,14435
132,11
134,12168
134,11
135,6210
135,7589
135,11
136,12128
136,43
136,6040
136,12789
136,7423
136,7715
136,54
136,7584
136,47
136,4128
136,4167
136,7096
136,4157
136,7758
136,12437
136,41
136,13199
136,12078
136,46
137,11
138,3173
138,7713
138,11
139,11
140,14477
140,11
141,6122
141,14324
141,14329
141,179
141,6188
141,11
142,11
144,12033
144,11
145,8701
145,8733
145,1398
145,6771
145,11
146,10194
146,14487
146,106
146,7388
146,11
147,10184
147,15377
147,6477
147,6940
147,13392
147,15062
147,11586
147,10515
147,5646
147,10394
147,4632
147,12918
147,6858
147,10126
147,10264
147,6968
147,10578
147,12332
147,314
147,15113
147,12103
147,4625
148,15305
148,11
150,62
150,6120
150,12
152,6141
152,6068
152,6158
152,12
153,6132
153,62
153,6565
153,12
154,4138
154,3170
154,6821
154,12
155,12018
155,6791
155,14764
155,4142
155,6068
155,14361
155,12057
155,14399
155,12008
155,11923
155,3744
155,11918
155,2253
155,12134
155,5264
155,6158
155,11915
155,6108
155,11924
155,12060
155,50
155,14432
155,12055
155,2253
156,14326
156,12
157,14324
157,6019
157,3159
157,6017
157,6156
157,14541
157,11926
157,6358
157,2225
157,14329
157,6160
157,14397
157,12975
157,23
157,2237
157,6565
159,6365
159,56
159,14352
159,12
160,2260
160,682
160,6141
160,12
161,12136
161,14458
161,2267
161,53
161,6936
161,2733
161,6600
161,12152
161,12093
161,11960
161,2249
161,7481
161,6207
161,7028
161,6865
161,7562
161,12293
161,12105
161,12242
161,14313
161,9311
161,4105
161,6332
161,7951
161,6701
161,2552
161,1183
161,86
161,10139
161,2273
161,12139
161,7849
161,2218
161,13239
161,77
161,7793
161,14466
161,7701
161,6599
161,8768
161,12102
161,8622
161,7682
161,4170
161,2227
161,13121
161,2626
161,6220
161,6166
161,4186
161,14555
161,12356
161,14516
161,787
161,14921
161,9071
161,6291
161,7632
161,6658
161,6672
161,7008
161,12025
161,6068
161,1992
161,920
161,2541
161,13303
161,14503
161,4168
161,7628
161,12252
161,6304
161,6653
161,6750
161,14899
161,13189
161,14501
161,15045
161,6180
161,2317
161,6438
161,7481
161,12078
161,6806
161,2289
161,6762
161,4137
161,6272
161,6250
161,6068
161,7630
161,6204
161,13180
161,14461
163,6045
163,7726
163,7584
163,6196
163,6212
163,14325
163,4168
163,12279
163,14311
163,2252
163,14384
163,6728
163,11918
163,12088
163,12089
163,53
163,6358
163,2312
163,2256
163,6038
163,6125
163,13120
163,6170
163,11894
163,4116
163,14482
163,12078
163,12170
163,14350
163,6103
163,7378
163,7586
163,4395
163,11973
163,60
163,12134
163,12233
163,4157
163,12175
163,6119
163,11908
163,10114
163,6406
163,7680
163,6060
163,11921
163,6672
164,12
165,12
167,14384
167,53
167,7381
167,14398
167,11976
167,14315
167,2239
167,12012
167,2218
167,6088
167,6790
167,11915
167,6132
167,14316
167,14396
167,23
167,14434
167,14360
167,2216
168,12516
168,4142
168,2258
168,6019
168,12
169,48
169,6161
169,13
170,12088
170,1179
170,1175
170,1176
170,6109
170,13199
170,6174
170,83
170,12268
170,6160
170,12289
170,48
170,846
170,6365
171,4147
171,11920
171,11920
171,12101
171,7423
171,3154
171,4153
171,12975
172,14404
172,13
173,13
174,12015
174,13
175,7167
175,6091
175,13301
175,2864
175,5361
175,15499
175,7461
175,12483
175,6785
175,6562
175,2282
175,6371
175,2213
175,7578
175,3011
175,6031
175,6217
175,5498
175,6573
175,7548
175,447
175,9293
175,12600
175,7372
175,750
175,11974
176,45
176,11671
176,10314
176,13341
176,8891
176,25
176,46
176,14501
177,13
179,6078
179,12015
179,14308
179,12001
179,1177
179,6145
179,14
180,11919
180,13180
180,6016
180,7462
180,14
181,6016
181,2246
181,6122
181,14
182,7755
182,7701
182,6273
182,6283
182,14516
182,2552
182,14529
182,14514
182,1190
182,14541
182,6746
182,12182
182,14429
182,14434
182,67
182,6317
182,2267
182,1194
182,6032
182,6242
182,14506
182,6267
182,8847
182,2305
182,14920
182,14428
182,14470
182,14533
182,6219
182,7087
182,7715
182,4168
182,14308
182,85
182,14442
182,14487
182,2334
182,14476
182,6240
182,11931
182,7866
182,6322
182,7746
182,6196
182,12268
182,6658
183,14435
183,14
184,14
185,8585
185,14
186,13266
186,2222
186,6759
186,14354
186,7887
186,8241
186,2310
186,7923
186,2276
186,5477
186,6143
186,7864
186,6073
186,8302
186,13316
186,1174
186,14978
186,13098
186,2255
188,6968
188,11053
188,10417
188,4196
188,12206
188,10515
188,14426
188,309
188,4681
188,11196
189,3998
189,10477
189,11705
189,10427
189,337
189,4681
189,14
190,6044
190,4172
190,11984
190,2218
192,16
193,1180
193,10111
193,16
194,3173
194,11931
194,7680
194,14416
194,6617
194,75
194,4157
194,14458
197,46
197,7575
197,16
200,4296
200,13622
200,6944
200,8970
200,7392
200,9001
200,13181
200,6905
200,9264
200,7167
200,4611
200,6865
200,13923
200,2667
200,2266
200,62
200,9702
200,11939
200,13481
200,7387
200,7492
200,6131
200,7534
200,9280
200,15716
200,13517
200,15836
200,7680
200,13552
200,7616
200,7822
200,6565
200,7100
200,9086
200,7670
200,13640
200,13054
200,1191
200,61
200,6058
200,9235
200,2366
200,8801
200,4922
200,7134
200,11924
200,7033
200,6944
200,7562
200,662
200,6143
200,4399
200,6079
200,9783
200,6042
200,6202
200,13042
200,7082
200,7244
200,13041
200,14350
200,12064
200,6809
200,2425
200,4716
200,9136
200,6661
200,6018
200,2338
200,410
200,240
200,6891
200,9133
200,12357
200,11288
200,1280
200,7126
200,6623
200,495
200,7738
200,7618
200,13655
200,100
200,8528
200,6619
200,7266
200,9252
200,6471
200,4868
200,6749
200,7047
200,13381
200,6693
200,6406
200,13189
200,2698
200,552
200,12236
200,7626
200,11995
200,2360
200,4442
200,4198
200,2821
200,7831
200,7021
200,7481
200,9208
200,15591
200,349
200,4649
200,8495
200,13523
200,6359
200,12425
200,5775
200,484
200,362
200,13002
200,15377
200,2670
200,4706
200,5662
200,6024
200,7634
200,6346
200,2242
200,4798
200,6040
200,6031
200,3161
200,7627
200,9267
201,17
203,48
203,44
203,6047
203,19
205,12437
205,12003
205,6821
205,21
205,6179
205,7449
205,6019
205,59
205,2217
205,3744
205,13199
205,6219
205,11912
205,14477
205,6161
205,12098
205,6099
205,65
205,6061
205,60
205,6420
205,2252
205,4161
205,6048
205,4105
205,6107
205,6247
205,28
205,14378
205,7492
205,12218
205,6194
205,7693
206,14429
206,19
207,11111
207,6047
207,12383
207,12454
207,10202
207,179
207,6048
207,19
208,4263
208,3173
208,4138
208,6809
208,15169
208,7587
208,2430
208,14920
208,6968
208,14961
208,59
208,2599
208,10804
209,11920
209,20
210,20
211,8935
211,12134
211,48
211,6565
211,20
212,14371
212,20
213,20
214,14326
214,20
218,7097
218,20
220,6940
220,4115
220,15035
220,15234
220,12104
220,425
220,4136
220,20
221,20
223,14397
223,20
224,12105
224,20
225,7585
225,6565
225,11920
225,21
226,6565
226,6067
226,14435
226,6015
226,6035
226,12575
226,6653
226,14428
226,6447
226,6220
226,2213
226,6174
226,1177
226,7381
226,6027
226,6048
226,6123
226,6039
226,6240
226,6660
226,33
226,12105
226,14429
226,6652
226,846
226,13037
227,2267
227,7726
227,21
228,29
228,2267
228,21
229,7480
229,12138
229,12975
229,6113
229,7492
229,21
230,6174
230,11963
230,21
231,21
232,21
233,14315
233,21
235,764
235,8806
235,21
236,21
237,12918
237,6084
237,42
237,6144
237,21
238,5049
238,2254
238,5016
238,7486
238,14429
238,7624
238,2252
238,13181
238,7589
238,14399
238,51
238,2253
238,7726
239,6044
239,6039
239,6047
239,22
240,11926
240,6106
240,3744
240,6702
240,23
241,23
242,13199
242,4130
242,4118
242,4125
242,6097
242,14428
242,12014
242,6565
242,4114
242,14350
242,6159
242,14398
242,12516
242,2218
242,4117
242,7448
245,6008
245,12014
245,12193
245,2223
245,6015
245,23
246,2217
246,6212
246,23
247,4140
247,12516
247,13181
247,12237
247,1177
247,4157
247,23
248,4160
248,7695
248,14450
248,12078
248,4157
248,12975
248,11986
248,13121
248,2312
248,4158
248,12103
249,23
249,6163
249,12093
249,4167
249,14325
249,12089
249,14363
249,59
249,4354
249,12256
250,12105
250,23
252,2271
252,12182
252,12105
252,12275
252,7471
252,771
252,3154
252,14430
253,12105
253,23
254,23
255,6363
255,1176
255,12437
255,8302
255,7680
255,12516
255,50
255,2252
255,12217
256,13121
256,23
257,5046
257,6658
257,23
259,7535
259,12138
259,23
260,7434
260,6174
260,7667
260,23
261,23
262,23
263,6038
263,6247
263,23
264,10126
264,12918
264,6098
264,7480
264,23
266,23
267,12149
267,23
268,4167
268,12015
268,12105
268,4118
268,4592
268,23
269,2306
269,14379
269,23
270,23
272,23
273,6288
273,12397
273,23
275,23
276,7439
276,15088
276,8302
276,2733
276,13523
276,7720
276,14325
276,2213
276,2792
276,11423
277,23
278,2991
278,3849
278,6903
278,15627
278,8001
278,2241
278,13317
278,7611
278,13341
278,390
278,2552
278,9065
279,6247
279,4653
279,6229
279,10380
279,15633
279,12338
279,4180
279,15308
279,12242
279,15381
279,2321
279,4266
279,13019
280,6821
280,3171
280,13199
280,14381
280,6652
280,38
280,3744
280,23
282,6212
282,6119
282,6247
282,24
283,14350
283,24
284,25
285,14431
285,25
286,7435
286,2266
286,14325
286,11984
286,7701
286,13121
286,2244
286,4131
286,12403
288,6177
288,10746
288,6011
288,6119
288,25
289,2311
289,2306
289,2310
289,6240
289,14501
289,11649
289,6363
289,1189
289,14325
289,6262
289,14398
289,13121
289,85
289,2297
289,7083
290,11995
290,13120
290,25
291,25
292,25
293,25
295,6267
295,12316
295,25
296,25
297,6844
297,14363
297,15259
297,337
297,6939
297,25
298,4651
298,12304
298,25
299,13122
299,4634
299,4531
299,4584
299,6885
299,13666
299,11384
299,7729
299,4206
299,13413
299,7528
299,13620
299,12316
299,2667
299,4214
299,8704
300,14462
300,14354
300,12129
300,12208
300,15308
300,9268
300,15036
300,15233
300,4467
300,15428
300,13419
300,14529
300,2276
300,12504
300,6300
300,6055
300,11107
300,11926
300,15303
300,12089
300,14515
300,6884
300,15614
300,15045
300,15305
300,11522
300,13657
300,14391
300,10956
300,14803
300,2305
300,15116
300,7805
300,15259
300,11671
300,14520
300,14500
300,12654
300,14428
300,11303
300,14538
300,13317
301,9809
301,15500
301,9270
301,3764
301,15042
301,431
301,13193
301,4858
301,3138
301,9065
301,10052
301,10084
301,15305
301,12138
301,50
301,9586
301,12997
301,6649
301,626
301,3112
301,4640
301,15565
301,9936
301,13746
301,14274
301,7762
301,662
301,7210
301,10047
301,15525
301,15198
301,13251
301,14350
301,9772
301,15625
301,13534
302,25
303,26
304,13590
304,405
304,7726
304,14575
304,12102
304,12975
304,2430
304,12136
304,2343
304,6616
304,7191
304,9779
304,6957
304,13041
304,14555
304,337
304,15573
304,13588
304,2321
305,13590
305,26
306,15520
306,26
307,7816
307,12028
307,11998
307,6247
307,12403
307,12017
307,13148
307,6019
307,6565
307,12103
308,13054
308,28
309,28
310,14803
310,28
311,28
312,28
313,11920
313,12109
313,12016
313,2375
313,6053
313,29
314,10112
314,29
315,29
316,11960
316,6058
316,12123
316,12078
316,14384
316,8637
316,2225
316,6097
316,12975
317,6101
317,12105
317,13199
317,4141
317,6119
317,29
318,4127
318,12170
318,12789
318,12090
318,65
318,4140
318,29
320,93
320,67
320,4133
320,29
321,7370
321,1178
321,14352
321,7546
321,7463
321,14363
321,60
321,1179
321,14323
322,6032
322,12088
322,14326
322,12025
322,678
322,6068
322,29
323,29
325,30
326,30
327,4184
327,12385
327,12427
327,4168
327,4201
327,30
328,6078
328,12342
328,12354
328,3657
328,6098
328,30
329,13277
329,30
330,13181
330,30
331,6382
331,5064
331,8667
331,7562
331,6762
331,11896
331,1310
331,5080
331,8613
333,7680
333,12000
333,33
334,7381
334,12003
334,33
335,8662
335,33
336,14350
336,33
337,6103
337,7584
337,33
338,4140
338,7585
338,7623
338,1177
338,5046
338,33
339,6247
339,12650
339,13120
339,6119
339,6728
339,33
340,6168
340,2252
340,7628
340,33
341,14326
341,33
342,12193
342,33
346,33
347,33
348,12245
348,6219
348,13199
348,14350
348,12104
348,6072
348,6653
348,33
349,13120
349,34
350,6017
350,7423
350,34
352,7584
352,34
353,6219
353,3173
353,7646
353,34
354,3242
354,12231
354,12088
354,12313
354,7726
354,1177
354,4157
354,12975
355,685
355,14405
355,14457
355,14404
355,178
355,4354
355,34
356,6719
356,4625
356,13470
356,7706
356,2866
356,106
356,7426
356,4517
356,6946
356,12374
356,2375
356,7833
356,6663
356,7462
356,7161
356,7996
356,13148
356,13519
356,12059
356,4572
356,6911
356,9301
356,7028
356,4466
356,517
356,333
356,12156
356,2916
356,13306
356,9264
356,1196
356,13493
356,314
356,9263
356,9133
356,6943
356,11916
356,13181
356,9390
356,9077
356,4653
356,1303
356,4502
356,6701
356,6577
356,4681
356,13730
356,13677
356,447
356,13927
356,12012
356,6884
356,8968
356,7015
356,7023
356,7447
356,13004
356,6023
356,1179
356,470
356,4421
356,4651
356,8843
356,13507
356,6901
356,7005
356,7076
356,13743
356,15263
356,6600
356,4172
356,6937
356,7847
356,13041
356,7133
356,3242
356,7088
356,4611
356,6829
356,6762
356,6038
356,8906
356,6644
356,13703
359,14436
359,36
361,4149
361,2252
361,7534
361,36
362,14404
362,2267
362,2252
362,2263
362,6291
362,7492
362,12146
362,7388
362,14379
362,2227
362,14444
362,6790
362,14448
362,14311
362,1179
362,2247
363,4104
363,14346
363,14350
363,56
363,5016
363,36
364,6068
364,13180
364,14384
364,2253
364,6072
364,36
365,14427
365,36
367,2276
367,11986
367,36
368,12134
368,36
369,4127
369,6032
369,7585
369,14435
369,11932
369,2255
369,14428
369,11321
369,14429
369,57
369,4116
369,12014
370,6106
370,13054
370,14427
370,2278
370,6119
370,36
371,14435
371,36
372,2280
372,14374
372,36
374,4157
374,7701
374,14466
374,12175
374,3154
374,14429
374,12016
374,14450
374,65
374,4140
374,12356
375,14399
375,56
375,11649
375,14429
375,13199
375,14337
375,2250
375,14308
375,1177
375,2249
375,6119
375,7583
375,13180
375,7372
375,14346
375,53
375,676
376,36
377,36
378,7584
378,13181
378,12105
378,6035
378,14436
378,12403
378,14448
378,2256
378,6068
378,14428
380,6565
380,14435
380,2252
380,8302
380,14488
380,12102
380,12793
380,2297
380,12134
380,2276
380,6246
380,7577
380,12025
380,6728
380,12975
380,2235
380,14506
380,14434
380,2267
381,12193
381,36
382,6212
382,2246
382,12102
382,36
384,6225
384,7661
384,36
387,12055
387,36
388,6219
388,12242
388,56
388,6027
388,36
389,7506
389,4160
389,7590
389,36
390,13121
390,36
391,14401
391,36
392,14483
392,36
393,14465
393,36
394,14432
394,36
397,14521
397,36
398,2821
398,13143
398,14501
398,12454
398,223
398,6616
398,36
400,14436
400,36
401,4179
401,11984
401,36
402,6212
402,2252
402,7592
402,37
403,6174
403,2267
403,6371
403,37
404,6111
404,8358
404,37
405,6015
405,8769
405,15058
405,10182
405,2684
405,14323
405,9301
405,14516
405,2235
405,4207
405,11221
406,12918
406,37
408,5274
408,14324
408,37
409,83
409,7442
409,14379
409,8716
409,10523
409,1177
409,8733
409,547
409,1174
409,5264
409,6623
409,7867
409,6291
409,11923
409,53
409,14426
409,95
410,4130
411,11924
411,6042
412,7406
412,6159
412,7453
412,40
413,14318
413,14402
413,14404
413,14308
413,14322
413,40
415,6133
415,10101
415,40
416,2375
416,67
416,6088
416,40
417,12157
417,40
418,13199
418,40
420,47
420,44
420,6027
420,41
423,2253
423,6239
423,41
425,2253
425,7589
425,41
426,41
427,14397
427,6068
427,2251
427,6159
427,41
428,14326
428,41
429,41
432,2273
432,59
432,6047
432,41
433,41
434,41
435,41
437,4129
437,4134
437,7651
437,14505
437,8302
437,2292
437,14477
437,7740
437,14479
437,320
437,2331
437,11984
438,6097
438,4467
438,6040
438,7939
438,14405
438,8589
438,4200
438,12499
438,8102
438,13004
438,211
438,4435
438,8769
439,46
439,6810
439,41
441,41
442,5399
442,41
443,41
444,11278
444,41
447,2255
447,2217
447,2254
447,6157
447,14326
447,7372
447,1310
447,13180
447,6161
447,13199
447,676
447,1313
447,7584
448,14326
448,42
449,11938
449,42
450,12183
450,42
452,6247
452,43
453,43
454,4524
454,4632
454,6750
454,13667
454,6858
454,2864
454,10130
454,6807
454,12376
454,150
454,2874
454,6946
455,13317
455,45
459,3163
459,12011
459,12034
459,2213
459,5264
459,48
460,48
461,10205
461,6018
461,15512
461,4111
461,4174
461,13344
461,11920
461,14446
461,10129
461,7809
461,3158
461,7590
461,3152
461,11982
461,4129
461,4554
461,7448
461,4179
461,7932
461,11953
461,349
461,12437
461,15290
461,11320
461,2572
461,13355
462,6068
462,4105
462,7423
462,48
463,14326
463,48
464,13181
464,48
466,14435
466,48
467,48
468,48
477,8637
477,12242
477,4131
477,7664
477,48
478,14361
478,12516
478,14361
478,48
479,6020
479,2218
479,6098
479,48
480,4148
480,10182
480,14465
480,12088
480,2286
480,14399
480,11960
480,14435
480,1177
480,4104
480,12103
481,48
482,12156
482,48
483,48
484,48
485,48
486,48
487,6047
487,14326
487,14366
487,2250
487,6077
487,48
488,48
491,13199
491,48
492,14442
492,48
493,14311
493,48
494,14351
494,14429
494,4104
494,6179
494,48
495,48
496,6074
496,7584
496,48
497,4152
497,7513
497,11920
497,77
497,4157
497,48
500,48
503,14503
503,48
505,2267
505,6239
505,48
507,6019
507,11649
507,12217
507,10127
507,2267
507,6028
507,48
510,48
513,6204
513,2213
513,7720
513,48
514,48
518,48
520,48
521,2509
521,6858
521,48
522,48
524,7584
524,12034
524,6043
524,6048
524,48
526,48
529,14397
529,48
532,6123
532,4137
532,6161
532,50
533,14429
533,50
535,50
536,4111
536,6565
536,50
537,50
538,50
539,50
540,6196
540,14399
540,50
541,50
542,7689
542,12494
542,13181
542,12369
542,2238
542,7724
542,50
543,50
544,50
546,12139
546,50
549,7788
549,7628
549,7900
549,50
551,50
552,50
553,14465
553,51
554,51
555,51
556,52
557,14904
557,52
558,13121
558,52
559,52
560,14888
560,52
561,52
562,410
562,8080
562,15611
562,13744
562,14317
562,3011
562,13925
562,2864
562,2991
562,6794
562,7215
562,13622
562,7140
562,14318
562,403
562,15691
562,15553
562,2826
565,11895
565,14325
565,12575
565,4110
565,6016
565,53
567,53
570,14499
570,53
571,6805
571,53
573,14379
573,53
574,14435
574,53
575,7438
575,6067
575,7816
575,53
579,4157
579,12356
579,13121
579,12102
579,2292
579,4168
579,53
580,53
583,53
585,14428
585,53
587,53
590,53
591,6032
591,7623
591,11921
591,2233
591,6049
591,53
592,53
595,53
597,6015
597,11982
597,53
598,6119
598,4127
598,6805
598,53
599,53
603,53
604,53
605,53
606,7096
606,2306
606,7332
606,53
609,53
611,14367
611,7449
611,14764
611,14401
611,14398
611,14435
611,4127
611,7587
611,14429
618,14399
618,53
619,53
620,53
621,53
622,12170
622,53
625,6011
625,6129
625,53
626,4157
626,4137
626,6068
626,53
628,14436
628,53
629,6119
629,2267
629,6159
629,53
632,53
634,13181
634,53
635,53
637,53
638,12152
638,53
639,53
640,4157
640,12975
640,14326
640,3173
640,4167
640,53
641,14458
641,14461
641,6081
641,8667
641,53
