uid,iid
2244,12078
2244,6164
16040,15039
8796,8
2006,3976
6439,502
15960,2186
15960,2575
15960,447
15960,730
15960,1598
15644,5805
368,333
368,103
368,2393
368,2281
368,463
368,466
368,476
368,156
368,496
368,161
368,60
368,6
368,2288
368,22
368,335
368,92
368,66
368,355
368,4539
368,26
368,270
368,5052
368,128
368,202
368,561
368,337
368,45
368,5443
368,2307
368,215
368,338
368,5444
368,216
368,347
368,217
368,5445
368,52
368,3600
368,70
368,606
368,609
368,2294
368,3309
368,12
368,445
368,231
368,56
368,641
368,641
368,643
1349,8635
17584,16118
11808,45
12682,46
3693,399
16250,3794
10795,15554
5520,11223
10300,543
10300,2277
6153,247
2975,13139
2975,2169
2975,13140
9372,699
17197,2322
6448,502
6448,5621
6448,1690
5998,161
13727,11106
8848,8
8848,2883
16646,4323
17119,643
12472,1250
13877,15887
13877,15888
13877,15889
13877,15225
13877,15890
13877,15891
10769,1195
14686,115
15869,4449
15869,2421
10563,2517
3899,118
3899,3568
3073,12764
6116,162
6116,8
6116,63
6116,326
6116,43
6116,72
15190,593
3492,13698
3492,4777
4216,3468
4216,3696
4216,282
4216,283
4216,614
4216,6888
10225,2511
10549,806
10549,4583
10549,7512
12897,15740
389,333
389,2686
389,344
389,2042
389,2042
389,699
389,26
389,43
389,2201
389,364
602,103
602,2686
602,96
602,32
4407,2371
14906,315
3078,12408
10170,24
5440,14539
7703,2323
7703,7988
7703,15266
7703,15267
7703,15268
13449,12707
14006,10460
14006,15651
11103,709
6183,334
8609,191
12510,28
6989,15015
16081,14410
10825,7320
13487,14984
12175,15638
10808,549
4608,14142
4608,4626
4608,12259
14403,10517
17021,55
6554,504
6554,796
6554,3487
6554,549
6554,677
6554,28
6554,14980
6554,1702
6554,1965
6554,598
6554,1703
6554,4634
6554,2183
6554,1976
15778,4296
10234,15102
17425,4809
12799,3520
16813,9772
1875,765
1875,3973
1875,2317
1875,1342
1875,1364
1875,5916
1875,1553
1875,4334
1875,4338
1875,6079
6480,502
1015,685
1015,6928
1015,6929
1015,6930
1015,6931
1015,6932
1015,6933
1015,6934
1015,1847
1015,86
1015,796
1015,2696
1015,5609
1015,3929
1015,6935
1015,832
1015,6936
4152,480
1363,2013
1363,9
1363,9169
1363,9170
1363,1598
8606,191
9638,2081
15090,70
3217,13424
16788,4790
1912,3973
1912,6905
1912,65
4885,241
4885,241
9756,701
9756,548
9756,709
9756,2719
9756,1706
10177,24
5987,161
5987,61
5987,65
5987,310
5987,14936
9462,539
9462,2284
7992,15369
14170,5501
16895,1586
12116,4430
7288,1741
1541,3952
7322,15142
5574,14271
12959,1320
11342,263
11342,552
7008,6760
11811,45
13305,8989
14804,347
3445,3463
13445,4431
2102,920
2102,741
1842,5667
1842,11062
1842,11063
1842,4839
1842,401
1842,1039
1842,11064
1842,11065
1842,281
1842,822
1842,284
1842,7435
1842,854
1842,11066
2635,131
2635,741
2635,352
2635,10450
2635,785
2635,6089
2635,109
2635,12252
2635,12707
2635,348
14975,224
14975,643
11002,2107
14672,290
4309,3471
4309,13987
4309,582
4309,2183
2773,2476
2566,7947
3558,13628
1741,1806
1741,4083
1741,4133
1741,7421
1741,1651
1741,1824
9227,335
6194,13846
845,463
845,183
845,535
845,634
1918,3973
1918,6996
13115,1348
15156,4781
15156,1504
17574,4386
9811,5603
16032,16017
11410,3458
11410,2621
1820,6046
1820,2493
1820,1340
1820,1346
1820,3546
1820,1519
1820,10936
1820,8904
14045,1919
4324,2688
4324,13886
11523,5455
40,0
40,2
40,458
40,1624
40,1625
40,1626
40,1627
40,1628
40,1629
40,1630
40,1631
40,1632
40,1633
40,1634
40,1635
40,1636
40,7
40,256
40,1637
40,1638
40,1639
40,1640
40,1641
40,1642
40,1643
40,1644
40,1645
40,1209
40,1646
40,677
40,1647
40,1648
40,1649
40,1650
40,1502
40,1651
40,1652
40,1653
40,1654
40,1655
4919,1708
4919,3651
4919,4497
4919,357
10367,1667
4053,344
4053,355
4053,561
2418,670
2418,273
2418,6097
12426,11703
12950,1318
6006,161
6006,43
470,102
13371,3580
13371,2183
13044,1340
135,327
135,2
135,15
135,143
135,3268
135,101
135,1803
135,1804
135,2289
135,2391
135,103
135,2393
135,2301
135,466
135,399
135,476
135,117
135,118
135,344
135,482
135,454
135,352
135,3304
135,161
135,497
135,246
135,247
135,334
135,2689
135,453
135,453
135,500
135,455
135,3305
135,106
135,177
135,5
135,185
135,405
135,186
135,256
135,8
135,63
135,194
135,2256
135,335
135,699
135,541
135,2611
135,2528
135,263
135,355
135,43
135,561
135,3297
135,820
135,568
135,3306
135,2704
135,357
135,28
135,46
135,210
135,2307
135,1702
135,388
135,585
135,130
135,359
135,70
135,754
135,3307
135,3308
135,2260
135,317
135,29
135,442
135,3309
135,71
135,13
135,650
2616,131
2616,124
2616,71
17286,3737
15246,598
15246,2277
15337,3536
14938,52
282,237
282,4625
282,4626
282,1698
282,63
282,714
282,447
3119,8330
3119,9921
3119,4159
3119,13332
3119,13333
3119,13334
3119,140
3119,6809
3119,9658
3119,852
3119,6820
17104,643
11259,65
3633,3589
3633,490
3633,7045
3633,12800
3633,1983
15362,850
15362,5623
10977,15574
10977,11126
8736,8
86,141
86,103
86,161
86,6
86,8
86,66
86,70
86,53
8599,88
8599,796
8599,701
8599,810
8599,570
8599,28
8599,582
8599,1970
8599,2320
8599,663
9112,194
9112,335
9112,134
9112,5110
9112,2283
9112,68
9112,111
9112,4419
9112,3453
9112,584
9112,296
9112,4422
9112,589
9112,3532
9112,4462
9112,359
9112,592
9112,2294
9112,3549
9112,71
9112,643
8961,258
8961,810
5253,4046
5253,592
16906,30
4529,9191
6379,455
13946,15915
13946,15916
11632,43
11632,288
11632,595
1988,11477
1988,11478
1988,11479
1988,11480
1988,11481
1988,11029
1988,1856
1988,11482
1988,11483
1988,11484
1988,11485
1988,7280
1988,11486
1988,11487
1988,11488
1988,1872
1988,11489
1988,11490
1988,3652
1988,8417
1988,4742
1988,11491
1988,11492
1988,11493
1988,11494
1988,4900
1988,8496
1988,11495
1988,11496
1988,6544
1988,11497
1988,1964
1988,4628
1988,11498
1988,71
1988,11499
1988,11500
1988,11501
1988,11021
1988,11502
1988,11503
1988,30
1988,11504
1988,8878
1988,10422
1988,11505
1988,11506
8426,6
15855,4449
5868,3440
5928,672
8244,60
17279,4797
1858,901
11732,5578
7146,5585
7146,1801
7146,95
7146,15088
7146,7821
1632,10190
1632,10191
1632,3416
15236,316
7287,1741
4592,14129
4592,9769
12188,7853
15829,5621
16983,638
15241,597
15241,4965
4928,1708
16702,7537
7103,12343
5859,14910
1022,467
13892,15898
13892,5547
13892,8994
3356,13403
8115,174
8115,43
8115,70
6195,13846
10071,6950
10071,2104
10071,9471
10071,1976
6920,1698
15941,3547
7900,12712
7900,2704
806,2424
806,6212
806,156
806,2370
806,6082
806,6213
806,6083
806,6214
806,6215
806,6216
806,1006
806,6217
806,6218
806,6219
806,1021
806,5491
806,6220
806,6221
806,6222
806,6223
806,1053
806,6224
806,4043
806,6225
806,6226
806,6227
806,6228
806,6229
806,6230
806,5099
806,5100
806,6231
806,6232
806,6233
806,6234
806,6235
806,6236
806,6237
806,6238
806,6239
806,6240
806,6241
806,6242
806,6243
806,6244
806,6245
806,6246
806,6247
806,6248
806,6249
806,6250
806,6251
806,6252
806,6253
806,6254
806,6255
806,6256
806,6257
806,6258
806,6259
806,6260
806,6261
806,6262
806,6263
806,6264
806,6265
806,6266
806,6267
806,6268
806,6269
806,6270
806,6271
806,6272
806,6273
806,6274
806,6275
806,6276
806,6277
806,6278
806,6279
806,6280
806,6281
806,6282
806,6283
806,6284
806,6285
806,6286
806,6287
806,6288
806,6289
806,6290
806,6291
806,6292
806,6293
806,6294
806,6295
806,6296
806,6297
806,6298
806,6299
806,6300
806,6301
806,6302
806,6303
806,6304
806,6305
806,6306
806,6307
806,6308
806,6309
806,6310
806,6311
806,6312
806,6313
806,6314
806,6315
806,6316
806,6317
806,6318
806,6319
806,6320
806,6321
806,6322
806,6323
806,6324
806,6325
806,6326
806,6327
806,6328
806,6329
806,6330
806,6331
806,6332
806,6333
806,6334
806,6335
806,6336
806,6337
806,6338
806,6339
806,6340
806,6341
806,6342
806,6343
806,6344
806,6345
806,6346
806,6347
806,122
806,9
806,6348
806,6349
806,1185
806,6350
806,413
806,278
806,204
806,6351
806,6352
806,6353
806,5113
806,4197
806,6354
806,6355
806,6356
806,6357
806,4208
806,6358
806,6359
806,6360
806,6361
806,6362
806,6363
806,6364
806,6365
806,6366
806,6367
806,6368
806,6369
806,6370
806,6371
806,2162
806,6372
806,6373
806,6374
806,6375
806,6376
806,6377
806,6378
806,6379
806,3668
806,6380
806,6381
806,6382
806,6383
806,6384
806,6385
806,6386
806,6387
806,6388
806,6389
806,6390
806,6391
806,6392
806,6393
806,6394
806,6395
806,6396
806,6397
806,6398
806,6399
806,6400
806,6401
806,4938
806,6402
806,4609
806,4792
806,6403
806,6404
806,6405
806,2221
806,6406
806,6407
806,647
806,4972
16557,729
13567,13303
13567,4449
6574,506
1706,761
10862,3811
15867,4449
10422,1749
11723,564
6245,453
5590,14684
5590,14685
5590,5586
5590,3517
5590,4769
1638,10196
1418,9416
1418,3954
1418,9417
1418,728
11189,709
8892,61
8892,354
8892,66
8892,15447
8892,1650
8892,620
14445,4605
1608,10152
11069,1222
15857,4449
11958,3349
1962,769
11057,4165
9134,326
9134,52
8120,174
8120,61
8120,63
8120,217
8120,70
8120,32
1660,6630
15128,70
410,4407
410,188
410,1676
410,189
410,190
410,3571
410,252
410,3263
8725,8
10391,2611
10391,2611
10391,2614
15137,849
12016,4885
12016,15623
12016,15624
12016,15625
12016,15626
4557,9885
4557,1346
658,103
658,52
658,53
2942,5748
2942,2043
2942,2083
13486,3388
12287,283
14504,11390
1369,9186
8991,22
8991,826
8991,827
8991,828
4509,9876
4509,3553
4509,13988
8320,15428
12693,46
6725,785
6725,9200
6725,1599
11460,26
3410,8346
13237,15774
13237,10481
5125,454
763,2281
763,153
763,36
763,1708
763,4491
763,552
763,200
763,208
13419,1889
13419,2320
9158,326
12946,7395
7929,15334
7929,2181
10512,2096
10512,10193
2748,2474
2748,3710
2748,224
7804,3313
7804,709
9657,3488
9657,543
9190,2297
9190,335
9190,13857
9190,43
9190,830
9190,388
9190,347
9190,348
9190,2294
9190,643
14050,9394
6675,785
866,1774
866,6599
866,453
866,785
866,196
866,2080
866,91
866,548
866,6600
866,4766
866,6601
866,348
866,591
866,599
866,1976
866,72
866,343
866,641
14179,15462
17541,11936
9813,5603
16618,7532
1003,685
1003,1866
1003,2504
1003,548
1003,96
4748,1021
4748,14198
4748,3599
4748,1072
4748,4152
4748,3787
4748,14199
4748,4419
4748,295
4748,7628
4748,6911
4748,5621
4748,4449
4748,11789
4748,4309
4748,9197
4748,728
4748,6891
4748,7526
4748,4325
4748,14200
4748,8840
4748,4610
4748,8296
4748,10566
4748,4352
4748,364
4748,3556
8386,6
3726,476
3726,174
3726,8
4493,4010
6339,455
6339,3481
388,333
388,154
388,5447
388,164
388,3261
388,699
388,5455
388,356
388,563
388,5118
388,4443
388,2307
388,110
388,53
388,363
1001,685
1001,467
1001,492
1001,785
1001,6913
1001,5577
1001,2691
1001,4090
1001,3313
1001,6914
1001,6915
1001,5643
1001,570
1001,3783
1001,1683
1001,6916
1001,5865
1001,2139
1001,712
1001,4430
1001,6917
1001,6918
1001,6919
1001,2181
1001,1975
1001,6920
1001,871
15151,754
12361,3513
12361,731
7994,1086
7994,15373
7994,1111
7994,15374
7994,13789
7994,8778
7994,286
7994,5646
13372,3580
16539,4938
16172,16044
16172,5423
16172,16045
12002,14954
12002,725
2825,397
2825,11405
2825,3372
2825,6860
6721,785
6721,4061
6721,14384
6721,11031
6721,1709
10776,1196
10062,6950
15043,70
851,463
851,476
851,36
851,3282
851,247
851,106
851,6437
851,2697
851,6029
851,336
851,43
851,3714
851,5997
851,3507
851,208
851,3724
851,130
851,440
851,52
851,595
851,1703
851,29
851,683
851,231
851,364
3868,154
3868,1708
3868,8
3868,2299
